REC_IR;STATNUM;ORI;ORIADDDT;ORINIBRS;CITY;STATECOD;POPGRP;DIVISN;REGION;AGINDIC;CORECTY;COVBYORI;FIELDNO;JUDDIST;NBRSFLG;INACTDTE;POP1;COUNTY1;MSA1;LSTPOP1;POP2;COUNTY2;MSA2;LSTPOP2;POP3;COUNTY3;MSA3;LSTPOP3;POP4;COUNTY4;MSA4;LSTPOP4;POP5;COUNTY5;MSA5;LSTPOP5;MASTERYR;QTR1ACT;QTR2ACT;QTR3ACT;QTR4ACT;F1QACT;F2QACT;F3QACT;F4QACT;AGNAME;CFIPS1;CFIPS2;CFIPS3;CFIPS4;CFIPS5;IINCIDNO;INCIDDTE;DATASRC;QUARTER;TNUMVTMS;TNUMOFF;GOFFRAC;OFFCOD1;NUMVTM1;LOCCOD1;BIASMO1;OFFCOD2;NUMVTM2;LOCCOD2;BIASMO2;OFFCOD3;NUMVTM3;LOCCOD3;BIASMO3;OFFCOD4;NUMVTM4;LOCCOD4;BIASMO4;OFFCOD5;NUMVTM5;LOCCOD5;BIASMO5;OFFCOD6;NUMVTM6;LOCCOD6;BIASMO6;OFFCOD7;NUMVTM7;LOCCOD7;BIASMO7;OFFCOD8;NUMVTM8;LOCCOD8;BIASMO8;OFFCOD9;NUMVTM9;LOCCOD9;BIASMO9;OFFCOD10;NUMVTM10;LOCCOD10;BIASMO10;VTYP_I1;VTYP_B1;VTYP_F1;VTYP_G1;VTYP_R1;VTYP_S1;VTYP_O1;VTYP_U1;VTYP_I2;VTYP_B2;VTYP_F2;VTYP_G2;VTYP_R2;VTYP_S2;VTYP_O2;VTYP_U2;VTYP_I3;VTYP_B3;VTYP_F3;VTYP_G3;VTYP_R3;VTYP_S3;VTYP_O3;VTYP_U3;VTYP_I4;VTYP_B4;VTYP_F4;VTYP_G4;VTYP_R4;VTYP_S4;VTYP_O4;VTYP_U4;VTYP_I5;VTYP_B5;VTYP_F5;VTYP_G5;VTYP_R5;VTYP_S5;VTYP_O5;VTYP_U5;VTYP_I6;VTYP_B6;VTYP_F6;VTYP_G6;VTYP_R6;VTYP_S6;VTYP_O6;VTYP_U6;VTYP_I7;VTYP_B7;VTYP_F7;VTYP_G7;VTYP_R7;VTYP_S7;VTYP_O7;VTYP_U7;VTYP_I8;VTYP_B8;VTYP_F8;VTYP_G8;VTYP_R8;VTYP_S8;VTYP_O8;VTYP_U8;VTYP_I9;VTYP_B9;VTYP_F9;VTYP_G9;VTYP_R9;VTYP_S9;VTYP_O9;VTYP_U9;VTYP_I10;VTYP_B10;VTYP_F10;VTYP_G10;VTYP_R10;VTYP_S10;VTYP_O10;VTYP_U10
IR;24;MO0480600;19910430; ;INDEPENDENCE;MO;2;4;2;1;N; ;3350;230W; ; ;110376;48;404;108879;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;Z;I;I; ; ; ; ; ;INDEPENDENCE;95; ; ; ; ;UG0N5HPB7Z94;20080626;D;2;7;0;U;200;7;20;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;24;MO0480600;19910430; ;INDEPENDENCE;MO;2;4;2;1;N; ;3350;230W; ; ;110376;48;404;108879;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;Z;I;I; ; ; ; ; ;INDEPENDENCE;95; ; ; ; ;VX0DYBRFSL6F;20080501;D;2;1;0;U;13C;1;20;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;24;MO0480600;19910430; ;INDEPENDENCE;MO;2;4;2;1;N; ;3350;230W; ; ;110376;48;404;108879;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;Z;I;I; ; ; ; ; ;INDEPENDENCE;95; ; ; ; ;NH0O72848R54;20080624;D;2;1;1;W;13C;1;20;41; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;24;MO0480600;19910430; ;INDEPENDENCE;MO;2;4;2;1;N; ;3350;230W; ; ;110376;48;404;108879;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;Z;I;I; ; ; ; ; ;INDEPENDENCE;95; ; ; ; ;NH0O728CKX5B;20080711;F;3;1;0;U;290;1;20;43; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;24;MO0480600;19910430; ;INDEPENDENCE;MO;2;4;2;1;N; ;3350;230W; ; ;110376;48;404;108879;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;Z;I;I; ; ; ; ; ;INDEPENDENCE;95; ; ; ; ;NH0O728L2O5H;20080801;F;3;2;1;W;13A;2;13;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;24;MO0480600;19910430; ;INDEPENDENCE;MO;2;4;2;1;N; ;3350;230W; ; ;110376;48;404;108879;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;Z;I;I; ; ; ; ; ;INDEPENDENCE;95; ; ; ; ;2W04PU7VS60N;20080712;F;3;1;0;U;290;1;20;23; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;24;MO0480600;19910430; ;INDEPENDENCE;MO;2;4;2;1;N; ;3350;230W; ; ;110376;48;404;108879;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;Z;I;I; ; ; ; ; ;INDEPENDENCE;95; ; ; ; ;LN0IKOYOOV8J;20080818;D;3;0;0;U;290;1;12;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;24;MO0480600;19910430; ;INDEPENDENCE;MO;2;4;2;1;N; ;3350;230W; ; ;110376;48;404;108879;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;Z;I;I; ; ; ; ; ;INDEPENDENCE;95; ; ; ; ;LN0IKOYOOV85;20080818;D;3;0;0;U;290;1;12;21; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;24;MO0480800;19910430; ;LEES SUMMIT;MO;3;4;2;1;N; ;3350;230W; ; ;82890;48;404;82075;1509;19;404;1483;0; ; ;0;0; ; ;0;0; ; ;0;2008;I;Z;Z;Z; ; ; ; ;LEE'S SUMMIT;95;37; ; ; ;0A-HK070J62I;20080316;F;1;1;1;W;13C;1;20;21; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;24;MO0481000;19910430; ;RAYTOWN;MO;4;4;2;1;N; ;3350;230W; ; ;28086;48;404;28344;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;Z;I;Z;I; ; ; ; ;RAYTOWN;95; ; ; ; ;PO-3SY8PWMQ-;20080619;D;2;1;1;B;220;1;20;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;24;MO0481000;19910430; ;RAYTOWN;MO;4;4;2;1;N; ;3350;230W; ; ;28086;48;404;28344;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;Z;I;Z;I; ; ; ; ;RAYTOWN;95; ; ; ; ;PO-ZZ4 PWMQ-;20081006;F;4;1;0;U;290;1;20;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;24;MO0481000;19910430; ;RAYTOWN;MO;4;4;2;1;N; ;3350;230W; ; ;28086;48;404;28344;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;Z;I;Z;I; ; ; ; ;RAYTOWN;95; ; ; ; ;PO-Z6N8PWMQ-;20081011;F;4;1;1;W;13C;1;21;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;24;MO0481000;19910430; ;RAYTOWN;MO;4;4;2;1;N; ;3350;230W; ; ;28086;48;404;28344;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;Z;I;Z;I; ; ; ; ;RAYTOWN;95; ; ; ; ;PO-Z660PWMQ-;20081012;F;4;4;1;W;13B;4;20;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;24;MO0481000;19910430; ;RAYTOWN;MO;4;4;2;1;N; ;3350;230W; ; ;28086;48;404;28344;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;Z;I;Z;I; ; ; ; ;RAYTOWN;95; ; ; ; ;PO-Z66XPWMQ-;20081022;F;4;1;2;W;120;1;25;41; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;24;MO0482000;20020725; ;KANSAS CITY;MO;7;4;2;3;N; ;3350;230W; ; ;0;48;404;0;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;Z;Z;Z;I; ; ; ; ;UNIV OF MO: KANSAS CITY;95; ; ; ; ;D-B0OE 728N;20081007;F;4;1;1;B;13B;1;22;42; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;24;MO0491500;20020726; ;JOPLIN;MO;7;4;2;1;N; ;3350;230W; ; ;1741;49;397;1708;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;Z;Z;Z;I; ; ; ; ;DUQUESNE;97; ; ; ; ;CI0AXVS9FF N;20081123;F;4;1;1;U;13C;1;20;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;24;MO0500000;19910430; ;HILLSBORO;MO;9A;4;2;2;N; ;3730;225E; ; ;160913;50;862;162239;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;I;I;I;I; ; ; ; ;JEFFERSON;99; ; ; ; ;CD0A-YMU72 N;20080304;F;1;1;1;B;13C;1;20;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;24;MO0500000;19910430; ;HILLSBORO;MO;9A;4;2;2;N; ;3730;225E; ; ;160913;50;862;162239;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;I;I;I;I; ; ; ; ;JEFFERSON;99; ; ; ; ;N42HX5JD1AEM;20080825;F;3;2;1;W;13C;2;20;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;24;MO0500000;19910430; ;HILLSBORO;MO;9A;4;2;2;N; ;3730;225E; ; ;160913;50;862;162239;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;I;I;I;I; ; ; ; ;JEFFERSON;99; ; ; ; ;Z62J 2OQ-F39;20080603;F;2;1;1;W;13C;1;20;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;24;MO0500000;19910430; ;HILLSBORO;MO;9A;4;2;2;N; ;3730;225E; ; ;160913;50;862;162239;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;I;I;I;I; ; ; ; ;JEFFERSON;99; ; ; ; ;L83X1JY-F39G;20081101;F;4;1;1;W;13C;1;25;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;24;MO0610300;19910430; ;MACON;MO;6;4;2;1;N; ;3730;225E; ; ;5452;61; ;5446;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;I;Z;Z;Z; ; ; ; ;MACON;121; ; ; ; ;3PD26PJWKSQ-;20080212;F;1;1;1;B;220;1;20;42; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;24;MO0640100;19910430; ;HANNIBAL;MO;5;4;2;1;N; ;3730;225E; ; ;17148;64; ;17341;270;87; ;271;0; ; ;0;0; ; ;0;0; ; ;0;2008;Z;I;Z;Z; ; ; ; ;HANNIBAL;127;173; ; ; ;CI0AXOQLGU N;20080629;F;2;1;1;W;13B;1;18;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;24;MO0810100;19910430; ;ROLLA;MO;5;4;2;1;N; ;3730;225E; ; ;18703;81; ;18208;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;Z;I;Z;Z; ; ; ; ;ROLLA;161; ; ; ; ;0A-HK0709N X;20080506;F;2;1;2;W;13B;1;13;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;24;MO0810100;19910430; ;ROLLA;MO;5;4;2;1;N; ;3730;225E; ; ;18703;81; ;18208;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;Z;I;Z;Z; ; ; ; ;ROLLA;161; ; ; ; ;0A-HK070960W;20080519;F;2;1;4;W;13C;1;1;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;24;MO0900000;19910430; ;CENTERVILLE;MO;8D;4;2;2;N; ;3730;225E; ; ;5184;90; ;5267;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;Z;I;Z;Z; ; ; ; ;REYNOLDS;179; ; ; ; ;D0 KTSCSU N;20080403;F;2;1;1;B;13B;1;20;45; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;24;MO0910000;19910430; ;DONIPHAN;MO;8C;4;2;2;N; ;3730;225E; ; ;11047;91; ;11451;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;Z;Z;I;Z; ; ; ; ;RIPLEY;181; ; ; ; ;MY8PJ4J47-F3;20080726;F;3;1;1;W;13A;1;10;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;24;MO0920000;19910430; ;OFALLON;MO;9A;4;2;2;N; ;3730;225E; ; ;109213;92;862;110010;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;Z;I;Z;I; ; ; ; ;ST. CHARLES;183; ; ; ; ;D-1RYZ 728N;20080404;F;2;1;0;U;290;1;20;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;24;MO0920000;19910430; ;OFALLON;MO;9A;4;2;2;N; ;3730;225E; ; ;109213;92;862;110010;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;Z;I;Z;I; ; ; ; ;ST. CHARLES;183; ; ; ; ;D-DACB 728N;20081129;D;4;1;1;W;13C;1;13;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;24;MO0920300;19910430; ;SAINT CHARLES;MO;3;4;2;1;Y; ;3730;225E; ; ;64012;92;862;63277;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;Z;Z;Z;I; ; ; ; ;ST. CHARLES;183; ; ; ; ;6C966D5HPU72;20081008;F;4;1;1;B;13B;1;20;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;24;MO0920400;19910430; ;ST PETERS;MO;3;4;2;1;N; ;3730;225E; ; ;55545;92;862;55291;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;Z;Z;I;I; ; ; ; ;ST. PETERS;183; ; ; ; ;CI0AXESQ6U N;20080824;F;3;3;1;W;13C;3;20;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IR;24;MO0920400;19910430; ;ST PETERS;MO;3;4;2;1;N; ;3730;225E; ; ;55545;92;862;55291;0; ; ;0;0; ; ;0;0; ; ;0;0; ; ;0;2008;Z;Z;I;I; ; ; ; ;ST. PETERS;183; ; ; ; ;CI0AXE3MSC N;20081018;F;4;4;0;U;290;4;20;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
